CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Group,Frequency,OrderHike_Cat,WarehouseToHome_Bin,RecencyGroup,Recency,NumberAddress,Cashback_Cat,Satisfaction_Category,Segment
51782,1,0.0,Mobile Phone,1,16.0,Credit Card,Male,2.0,5,Mobile Phone,1,Married,8,0,13.0,0.0,1.0,3.0,134.08,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
51783,0,3.0,Mobile Phone,3,13.0,E wallet,Male,3.0,3,Mobile Phone,4,Single,1,0,14.0,0.0,1.0,2.0,129.83,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51784,0,8.0,Mobile Phone,1,22.0,Debit Card,Male,3.0,3,Fashion,3,Married,5,1,12.0,0.0,1.0,0.0,176.32,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
51785,1,0.0,Computer,1,26.0,Debit Card,Male,3.0,3,Fashion,3,Married,4,0,12.0,1.0,1.0,0.0,198.24,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
51786,1,0.0,Computer,2,29.0,UPI,Female,2.0,3,Fashion,5,Married,10,1,15.0,1.0,1.0,2.0,199.5,Onboarding (<1 Th),Low,Medium,Very Far (>20),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Potential Loyalists
51787,0,9.0,Computer,1,11.0,UPI,Male,3.0,3,Mobile Phone,3,Married,5,0,17.0,0.0,2.0,0.0,120.93,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
51788,0,9.0,Computer,3,16.0,Credit Card,Male,2.0,3,Fashion,1,Single,2,0,14.0,8.0,9.0,7.0,199.8,Onboarding (<1 Th),Medium,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),Very High,unsatisfied,Loyal Customers
51789,1,0.0,Computer,1,10.0,Cash on Delivery,Male,3.0,4,Mobile Phone,3,Single,6,0,16.0,0.0,1.0,2.0,138.94,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
51790,0,21.0,Mobile Phone,3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,1,Married,3,0,14.0,6.0,6.0,7.0,140.51,Stable (1 Th),Medium,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Loyal Customers
51791,0,28.0,Mobile Phone,3,24.0,Debit Card,Female,2.0,3,Grocery,4,Single,4,0,23.0,1.0,7.0,8.0,268.35,Loyal (>2 Th),Medium,Very High,Very Far (>20),Recent,Medium,Medium Addresses (4-6),Very High,satisfied,New Customer
51792,0,14.0,Computer,3,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,8,0,14.0,0.0,1.0,10.0,162.3,Stable (1 Th),Low,Medium,Far (15–20),Recent,Medium,Many Addresses (7 =<),Medium,unsatisfied,Promising
51793,0,8.0,Mobile Phone,3,6.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,10,0,11.0,0.0,6.0,9.0,147.17,Onboarding (<1 Th),Medium,Low,Very Close (≤9),Recent,Medium,Many Addresses (7 =<),Medium,unsatisfied,New Customer
51794,0,13.0,Mobile Phone,1,12.0,Debit Card,Female,3.0,3,Grocery,3,Single,8,0,15.0,4.0,2.0,13.0,232.37,Stable (1 Th),Low,Medium,Close (10–14),Recent,Medium,Many Addresses (7 =<),Very High,unsatisfied,Promising
51795,0,12.0,Computer,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,3,Married,2,0,11.0,1.0,1.0,7.0,137.55,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51796,0,4.0,Mobile Phone,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Single,5,1,13.0,1.0,1.0,5.0,165.82,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
51797,0,15.0,Mobile Phone,1,30.0,Credit Card,Male,2.0,3,Fashion,5,Married,2,1,21.0,5.0,5.0,8.0,174.06,Stable (1 Th),Low,Very High,Very Far (>20),Recent,Medium,Few Addresses (<= 3),High,satisfied,Promising
51798,0,18.0,Mobile Phone,3,8.0,UPI,Male,3.0,3,Laptop & Accessory,4,Married,1,0,19.0,3.0,3.0,7.0,148.05,Stable (1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
51799,1,0.0,Computer,2,23.0,Debit Card,Female,3.0,3,Mobile Phone,3,Married,1,1,11.0,0.0,1.0,0.0,127.41,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51800,0,2.0,Mobile Phone,1,25.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,1,Married,5,0,12.0,1.0,1.0,2.0,142.62,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
51801,0,6.0,Mobile Phone,1,6.0,Credit Card,Female,3.0,1,Grocery,3,Married,5,0,19.0,1.0,1.0,5.0,261.84,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
51802,0,4.0,Mobile Phone,3,13.0,Debit Card,Male,2.0,4,Fashion,1,Married,10,0,21.0,1.0,1.0,3.0,215.57,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Many Addresses (7 =<),Very High,unsatisfied,Potential Loyalists
51803,1,9.0,Computer,3,11.0,E wallet,Male,3.0,3,Mobile Phone,4,Single,2,1,14.0,1.0,1.0,0.0,118.78,Onboarding (<1 Th),Low,Medium,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51804,0,13.0,Computer,3,34.0,UPI,Male,2.0,5,Fashion,5,Married,4,0,15.0,0.0,1.0,3.0,209.32,Stable (1 Th),Low,Medium,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Very High,satisfied,Potential Loyalists
51805,0,14.0,Computer,1,8.0,UPI,Female,3.0,4,Laptop & Accessory,3,Single,3,1,17.0,0.0,1.0,7.0,168.11,Stable (1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
51806,0,0.0,Mobile Phone,3,35.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Married,6,0,12.0,0.0,1.0,0.0,143.06,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
51807,0,8.0,Mobile Phone,3,6.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Single,2,0,16.0,1.0,1.0,3.0,148.59,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
51808,0,7.0,Mobile Phone,3,27.0,Debit Card,Male,3.0,1,Laptop & Accessory,1,Single,2,0,12.0,0.0,5.0,7.0,153.37,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
51809,1,0.0,Mobile Phone,1,14.0,Cash on Delivery,Male,3.0,5,Mobile Phone,1,Single,2,1,18.0,0.0,1.0,0.0,123.4,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51810,0,10.0,Mobile Phone,1,6.0,Cash on Delivery,Female,2.0,3,Fashion,1,Single,5,0,17.0,1.0,1.0,2.0,174.91,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
51811,0,19.0,Computer,1,24.0,Credit Card,Female,2.0,3,Fashion,3,Married,6,0,11.0,0.0,1.0,2.0,205.27,Stable (1 Th),Low,Low,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
51812,0,14.0,Mobile Phone,3,8.0,Debit Card,Female,3.0,3,Grocery,5,Married,8,0,16.0,1.0,11.0,8.0,265.95,Stable (1 Th),High,High,Very Close (≤9),Recent,Medium,Many Addresses (7 =<),Very High,satisfied,Need Attention
51813,0,10.0,Computer,3,15.0,Credit Card,Male,3.0,3,Fashion,4,Married,2,0,13.0,1.0,7.0,7.0,188.34,Onboarding (<1 Th),Medium,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),High,satisfied,Loyal Customers
51814,0,25.0,Mobile Phone,1,12.0,Cash on Delivery,Male,3.0,3,Laptop & Accessory,5,Married,4,1,12.0,2.0,6.0,9.0,155.77,Loyal (>2 Th),Medium,Low,Close (10–14),Recent,Medium,Medium Addresses (4-6),Medium,satisfied,New Customer
51815,1,0.0,Computer,3,17.0,UPI,Male,2.0,1,Laptop & Accessory,3,Married,9,0,12.0,1.0,1.0,2.0,147.07,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Many Addresses (7 =<),Medium,unsatisfied,Potential Loyalists
51816,0,0.0,Computer,3,14.0,Credit Card,Male,2.0,3,Mobile Phone,1,Married,1,0,13.0,1.0,2.0,1.0,124.0,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51817,0,11.0,Mobile Phone,1,16.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,4,0,19.0,0.0,1.0,0.0,198.24,Onboarding (<1 Th),Low,Very High,Far (15–20),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
51818,0,10.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,4,Married,7,0,12.0,4.0,4.0,3.0,164.47,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),High,satisfied,Potential Loyalists
51819,0,22.0,Mobile Phone,1,24.0,Debit Card,Male,2.0,4,Others,3,Married,2,1,15.0,1.0,1.0,9.0,295.02,Stable (1 Th),Low,Medium,Very Far (>20),Recent,Medium,Few Addresses (<= 3),Very High,unsatisfied,Promising
51820,0,0.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,1,Mobile Phone,1,Married,2,1,11.0,0.0,1.0,4.0,127.25,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51821,0,0.0,Mobile Phone,3,34.0,E wallet,Male,3.0,3,Laptop & Accessory,4,Married,2,0,20.0,0.0,1.0,4.0,162.72,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
51822,0,9.0,Mobile Phone,1,23.0,UPI,Male,3.0,4,Mobile Phone,4,Married,2,0,21.0,1.0,1.0,0.0,121.27000000000001,Onboarding (<1 Th),Low,Very High,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51823,0,23.0,Computer,2,9.0,Credit Card,Male,3.0,3,Others,4,Married,2,0,11.0,1.0,10.0,7.0,282.0,Stable (1 Th),Medium,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Loyal Customers
51824,0,9.0,Mobile Phone,3,19.0,Credit Card,Male,2.0,3,Mobile Phone,3,Married,2,0,11.0,1.0,1.0,6.0,120.96000000000001,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51825,1,0.0,Computer,1,13.0,Debit Card,Female,3.0,3,Mobile Phone,3,Married,2,1,16.0,0.0,1.0,2.0,128.86,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51826,1,9.0,Computer,3,18.0,Debit Card,Male,3.0,4,Mobile Phone,5,Married,2,0,18.0,1.0,1.0,0.0,120.33000000000001,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51827,0,7.0,Mobile Phone,1,6.0,Debit Card,Male,2.0,4,Mobile Phone,1,Married,2,1,13.0,1.0,1.0,3.0,136.22,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51828,1,0.0,Mobile Phone,3,19.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,3,0,17.0,0.0,1.0,2.0,142.33,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51829,0,8.0,Mobile Phone,1,31.0,UPI,Male,2.0,4,Laptop & Accessory,1,Single,5,0,14.0,1.0,1.0,2.0,136.81,Onboarding (<1 Th),Low,Medium,Very Far (>20),Very Recent,High,Medium Addresses (4-6),Low,unsatisfied,Potential Loyalists
51830,0,4.0,Mobile Phone,3,12.0,Credit Card,Male,3.0,1,Laptop & Accessory,1,Married,5,0,22.0,5.0,5.0,7.0,154.6,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
51831,0,9.0,Mobile Phone,1,12.0,Credit Card,Female,3.0,4,Mobile Phone,3,Married,1,0,12.0,0.0,1.0,3.0,121.87,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51832,0,10.0,Mobile Phone,3,8.0,E wallet,Male,3.0,3,Laptop & Accessory,3,Married,5,1,11.0,0.0,1.0,0.0,196.02,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
51833,0,0.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,4,Mobile Phone,4,Single,2,0,13.0,0.0,1.0,0.0,128.36,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51834,0,15.0,Mobile Phone,1,8.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,0,13.0,0.0,2.0,2.0,140.89,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51835,0,16.0,Mobile Phone,1,12.0,UPI,Male,2.0,4,Grocery,1,Married,5,1,14.0,1.0,1.0,0.0,266.27,Stable (1 Th),Low,Medium,Close (10–14),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
51836,0,11.0,Mobile Phone,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,5,Single,4,0,17.0,0.0,1.0,0.0,126.19,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Low,satisfied,Potential Loyalists
51837,0,16.0,Computer,1,15.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Married,4,1,13.0,1.0,4.0,7.0,156.79,Stable (1 Th),Low,Low,Far (15–20),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
51838,0,21.0,Mobile Phone,1,6.0,Debit Card,Female,2.0,4,Grocery,5,Married,8,0,11.0,0.0,2.0,2.0,254.01999999999998,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Very High,satisfied,Potential Loyalists
51839,0,17.0,Mobile Phone,2,6.0,Debit Card,Female,2.0,4,Laptop & Accessory,3,Single,5,0,11.0,1.0,1.0,2.0,159.85,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
51840,0,7.0,Mobile Phone,3,14.0,Cash on Delivery,Female,2.0,3,Mobile Phone,3,Married,2,1,18.0,1.0,1.0,6.0,125.78999999999999,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51841,1,0.0,Mobile Phone,3,8.0,E wallet,Male,3.0,3,Mobile Phone,5,Married,1,0,11.0,1.0,1.0,2.0,130.41,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51842,0,0.0,Mobile Phone,3,28.0,Cash on Delivery,Male,2.0,3,Mobile Phone,3,Single,2,0,11.0,0.0,1.0,2.0,134.47,Onboarding (<1 Th),Low,Low,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51843,0,17.0,Mobile Phone,1,9.0,UPI,Male,2.0,3,Others,1,Married,5,1,15.0,0.0,1.0,1.0,295.13,Stable (1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
51844,0,0.0,Mobile Phone,1,12.0,Credit Card,Male,3.0,3,Mobile Phone,3,Married,1,0,20.0,1.0,2.0,2.0,127.72999999999999,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51845,0,6.0,Mobile Phone,3,14.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,1,0,12.0,0.0,1.0,2.0,171.04,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),High,unsatisfied,Potential Loyalists
51846,0,5.0,Mobile Phone,1,15.0,Debit Card,Female,3.0,3,Laptop & Accessory,1,Married,2,1,12.0,1.0,1.0,5.0,163.22,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
51847,0,9.0,Computer,1,9.0,Credit Card,Female,3.0,3,Mobile Phone,3,Married,2,0,20.0,1.0,1.0,0.0,120.83000000000001,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51848,0,26.0,Mobile Phone,3,6.0,Credit Card,Female,2.0,3,Laptop & Accessory,5,Single,8,0,20.0,4.0,8.0,10.0,183.81,Loyal (>2 Th),Medium,Very High,Very Close (≤9),Recent,Medium,Many Addresses (7 =<),High,satisfied,New Customer
51849,0,7.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,3,Mobile Phone,1,Married,2,0,12.0,1.0,8.0,8.0,126.91,Onboarding (<1 Th),Medium,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Low,unsatisfied,New Customer
51850,1,8.0,Computer,3,32.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,0,14.0,0.0,1.0,0.0,142.86,Onboarding (<1 Th),Low,Medium,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51851,0,0.0,Mobile Phone,1,12.0,Debit Card,Female,3.0,3,Mobile Phone,1,Married,2,1,13.0,0.0,1.0,2.0,56.0,Onboarding (<1 Th),Low,Low,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51852,0,10.0,Mobile Phone,1,9.0,UPI,Male,2.0,3,Fashion,3,Married,2,0,15.0,7.0,7.0,8.0,194.34,Onboarding (<1 Th),Medium,Medium,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,New Customer
51853,0,2.0,Mobile Phone,3,9.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,2,0,14.0,0.0,1.0,2.0,155.61,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
51854,0,8.0,Mobile Phone,1,12.0,Debit Card,Male,2.0,5,Laptop & Accessory,1,Single,2,0,13.0,0.0,11.0,8.0,166.46,Onboarding (<1 Th),High,Low,Close (10–14),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Need Attention
51855,0,6.0,Computer,1,12.0,Debit Card,Male,1.0,3,Laptop & Accessory,1,Married,4,0,23.0,3.0,4.0,7.0,177.25,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
51856,0,27.0,Mobile Phone,2,25.0,Credit Card,Male,2.0,3,Fashion,4,Married,3,0,15.0,2.0,7.0,1.0,207.25,Loyal (>2 Th),Medium,Medium,Very Far (>20),Very Recent,High,Few Addresses (<= 3),Very High,satisfied,Loyal Customers
51857,0,9.0,Mobile Phone,1,15.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Married,3,1,11.0,0.0,1.0,2.0,188.47,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
51858,0,9.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,4,Mobile Phone,1,Single,1,0,13.0,1.0,1.0,1.0,120.44999999999999,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51859,1,0.0,Mobile Phone,1,16.0,Credit Card,Male,2.0,3,Mobile Phone,3,Single,2,1,11.0,1.0,1.0,1.0,110.09,Onboarding (<1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51860,1,0.0,Computer,1,9.0,Debit Card,Male,3.0,3,Mobile Phone,5,Single,2,1,11.0,5.0,9.0,7.0,133.48,Onboarding (<1 Th),Medium,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Loyal Customers
51861,0,9.0,Computer,1,9.0,Debit Card,Male,2.0,4,Mobile Phone,3,Married,2,0,18.0,1.0,1.0,0.0,112.81,Onboarding (<1 Th),Low,High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51862,0,0.0,Mobile Phone,1,10.0,Credit Card,Male,3.0,1,Mobile Phone,5,Married,3,0,16.0,0.0,1.0,2.0,128.19,Onboarding (<1 Th),Low,High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,satisfied,Potential Loyalists
51863,0,0.0,Mobile Phone,3,14.0,Debit Card,Male,2.0,1,Laptop & Accessory,4,Married,1,0,22.0,1.0,1.0,2.0,148.51,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
51864,0,11.0,Mobile Phone,3,13.0,E wallet,Female,2.0,4,Laptop & Accessory,1,Single,1,0,20.0,1.0,1.0,5.0,140.28,Onboarding (<1 Th),Low,Very High,Close (10–14),Very Recent,High,Few Addresses (<= 3),Low,unsatisfied,Potential Loyalists
51865,0,2.0,Computer,1,6.0,Debit Card,Male,3.0,5,Mobile Phone,1,Married,2,0,18.0,0.0,2.0,8.0,127.19999999999999,Onboarding (<1 Th),Low,High,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Low,unsatisfied,Promising
51866,0,21.0,Mobile Phone,3,8.0,E wallet,Male,2.0,1,Laptop & Accessory,4,Married,4,0,12.0,0.0,2.0,2.0,181.2,Stable (1 Th),Low,Low,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),High,satisfied,Potential Loyalists
51867,0,0.0,Computer,3,9.0,Credit Card,Female,3.0,1,Laptop & Accessory,1,Married,2,1,20.0,1.0,1.0,4.0,146.47,Onboarding (<1 Th),Low,Very High,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),Medium,unsatisfied,Potential Loyalists
51868,0,10.0,Mobile Phone,1,16.0,Debit Card,Male,3.0,1,Mobile Phone,1,Single,4,0,17.0,1.0,1.0,0.0,146.8,Onboarding (<1 Th),Low,High,Far (15–20),Very Recent,High,Medium Addresses (4-6),Medium,unsatisfied,Potential Loyalists
51869,0,23.0,Mobile Phone,1,34.0,Credit Card,Male,3.0,1,Mobile Phone,3,Married,2,1,11.0,0.0,3.0,8.0,132.21,Stable (1 Th),Low,Low,Very Far (>20),Recent,Medium,Few Addresses (<= 3),Low,unsatisfied,Promising
51870,0,7.0,Mobile Phone,1,15.0,Credit Card,Female,2.0,4,Fashion,4,Single,2,0,14.0,4.0,7.0,7.0,186.21,Onboarding (<1 Th),Medium,Medium,Far (15–20),Very Recent,High,Few Addresses (<= 3),High,satisfied,Loyal Customers
51871,1,0.0,Mobile Phone,3,9.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Single,10,0,14.0,1.0,2.0,0.0,145.77,Onboarding (<1 Th),Low,Medium,Very Close (≤9),Very Recent,High,Many Addresses (7 =<),Low,unsatisfied,Potential Loyalists
51872,0,12.0,Mobile Phone,1,8.0,Cash on Delivery,Female,3.0,4,Laptop & Accessory,3,Single,2,0,11.0,1.0,11.0,10.0,145.53,Onboarding (<1 Th),High,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),Low,unsatisfied,Need Attention
51873,0,5.0,Mobile Phone,3,16.0,E wallet,Male,2.0,3,Laptop & Accessory,1,Single,2,0,12.0,1.0,1.0,8.0,153.96,Onboarding (<1 Th),Low,Low,Far (15–20),Recent,Medium,Few Addresses (<= 3),Medium,unsatisfied,Promising
51874,1,13.0,Computer,3,14.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,3,Married,4,1,14.0,0.0,1.0,3.0,167.96,Stable (1 Th),Low,Medium,Close (10–14),Very Recent,High,Medium Addresses (4-6),High,unsatisfied,Potential Loyalists
51875,0,11.0,Mobile Phone,1,6.0,Debit Card,Female,2.0,1,Laptop & Accessory,1,Single,1,0,13.0,0.0,1.0,8.0,176.25,Onboarding (<1 Th),Low,Low,Very Close (≤9),Recent,Medium,Few Addresses (<= 3),High,unsatisfied,Promising
51876,0,0.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,3,Fashion,5,Married,2,0,11.0,0.0,1.0,7.0,174.12,Onboarding (<1 Th),Low,Low,Very Close (≤9),Very Recent,High,Few Addresses (<= 3),High,satisfied,Potential Loyalists
51877,0,5.0,Mobile Phone,1,9.0,Debit Card,Female,2.0,3,Fashion,1,Single,4,0,15.0,6.0,7.0,3.0,211.58999999999997,Onboarding (<1 Th),Medium,Medium,Very Close (≤9),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Loyal Customers
51878,0,20.0,Mobile Phone,3,20.0,E wallet,Male,2.0,3,Laptop & Accessory,5,Single,3,0,12.0,1.0,1.0,7.0,149.6,Stable (1 Th),Low,Low,Far (15–20),Very Recent,High,Few Addresses (<= 3),Medium,satisfied,Potential Loyalists
51879,0,13.0,Computer,3,11.0,Debit Card,Male,2.0,4,Fashion,5,Married,6,1,21.0,0.0,1.0,12.0,204.75,Stable (1 Th),Low,Very High,Close (10–14),Recent,Medium,Medium Addresses (4-6),Very High,satisfied,Promising
51880,0,26.0,Mobile Phone,1,13.0,Debit Card,Male,2.0,1,Grocery,3,Married,4,0,19.0,0.0,2.0,3.0,248.14,Loyal (>2 Th),Low,Very High,Close (10–14),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Potential Loyalists
51881,0,14.0,Mobile Phone,2,16.0,UPI,Male,3.0,4,Others,1,Married,4,0,15.0,1.0,12.0,6.0,291.41,Stable (1 Th),High,Medium,Far (15–20),Very Recent,High,Medium Addresses (4-6),Very High,unsatisfied,Champions
